playerId,season,name,team,position,situation,games_played,icetime,shifts,ppTimeOnIce,pkTimeOnIce,powerPlayIcetime,shortHandedIcetime,pp_toi,pk_toi,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,gameScore,icetime_minutes,gs_per_game,gs_per60,mp_value,I_F_goals_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_points_per60,I_F_shotsOnGoal_per60,I_F_xGoals_per60,I_F_hits_per60,I_F_takeaways_per60,I_F_giveaways_per60
8471817,2024,Ryan Reaves,TOR,R,,35,16381,396,0,0,0,0,0,0,0,1,1,2,14,1.51,103,4,10,0.45,0.44,0.44,-0.81,273.01666666666665,-0.023142857142857146,-0.0029668518405469757,-0.0029668518405469757,0.0,0.0036627800500579942,0.0036627800500579942,0.0073255601001159885,0.05127892070081192,0.005530797875587572,0.3772663451559734,0.014651120200231977,0.03662780050057994
8475848,2024,Brendan Gallagher,MTL,R,,82,68459,1476,0,0,0,0,0,0,21,10,7,38,148,24.94,92,16,62,0.55,0.51,0.51,36.19,1140.9833333333333,0.4413414634146341,0.03171825472180429,0.03171825472180429,0.018405176821163032,0.008764369914839538,0.006135058940387677,0.03330460567639025,0.12971267473962517,0.02185833856760981,0.08063220321652376,0.014022991863743263,0.05433909347200514
8481042,2024,Nikolai Kovalenko,SJS,R,,57,42204,952,0,0,0,0,0,0,7,8,5,20,45,6.22,84,16,40,0.49,0.5,0.5,15.33,703.4,0.26894736842105266,0.021794142735285755,0.021794142735285755,0.00995166334944555,0.011373329542223486,0.0071083309638896785,0.028433323855558714,0.06397497867500711,0.00884276371907876,0.11941996019334661,0.022746659084446973,0.05686664771111743
8479398,2024,Samuel Girard,COL,D,,73,91320,1957,0,0,0,0,0,0,3,10,11,24,95,3.88,62,24,86,0.49,0.51,0.51,36.27,1522.0,0.49684931506849317,0.02383048620236531,0.02383048620236531,0.0019710906701708277,0.006570302233902759,0.007227332457293035,0.01576872536136662,0.06241787122207622,0.0025492772667542705,0.040735873850197106,0.01576872536136662,0.056504599211563734
8478099,2024,Kevin Labanc,CBJ,R,,34,21409,455,0,0,0,0,0,0,2,2,8,12,35,2.54,29,6,14,0.57,0.54,0.55,11.74,356.81666666666666,0.3452941176470588,0.03290205053949274,0.03290205053949274,0.0056051193423326635,0.0056051193423326635,0.022420477369330654,0.033630716053995986,0.09808958849082162,0.0071185015647624835,0.08127423046382362,0.016815358026997993,0.03923583539632865
8474870,2024,Tyler Johnson,BOS,C,,9,7062,167,0,0,0,0,0,0,0,1,1,2,6,0.36,5,0,2,0.41,0.48,0.48,0.78,117.7,0.08666666666666667,0.006627017841971113,0.006627017841971113,0.0,0.008496176720475786,0.008496176720475786,0.016992353440951572,0.05097706032285471,0.003058623619371283,0.04248088360237893,0.0,0.016992353440951572
8480015,2024,Owen Tippett,PHI,R,,77,73882,1611,0,0,0,0,0,0,20,16,7,43,188,15.91,115,32,58,0.56,0.54,0.56,46.66,1231.3666666666666,0.6059740259740259,0.037892856176064534,0.037892856176064534,0.0162421158062857,0.01299369264502856,0.005684740532199995,0.03492054898351426,0.1526758885790856,0.012920603123900275,0.09339216588614277,0.02598738529005712,0.04710213583822853
8481609,2024,Vladislav Kolyachonok,PIT,D,,35,27336,671,0,0,0,0,0,0,2,3,2,7,20,1.14,27,6,32,0.52,0.49,0.48,5.6,455.6,0.16,0.012291483757682176,0.012291483757682176,0.004389815627743635,0.0065847234416154515,0.004389815627743635,0.015364354697102721,0.043898156277436345,0.0025021949078138715,0.059262510974539065,0.013169446883230903,0.07023705004389816
8482762,2024,Simon Edvinsson,DET,D,,78,98850,1970,0,0,0,0,0,0,7,14,10,31,86,5.89,86,26,91,0.47,0.46,0.46,30.1,1647.5,0.3858974358974359,0.018270106221547802,0.018270106221547802,0.004248861911987861,0.008497723823975721,0.006069802731411229,0.01881638846737481,0.052200303490136574,0.003575113808801214,0.052200303490136574,0.015781487101669194,0.055235204855842185
8477934,2024,Leon Draisaitl,EDM,C,,71,91664,1552,0,0,0,0,0,0,52,30,24,106,241,31.42,23,35,88,0.66,0.63,0.63,119.47,1527.7333333333333,1.682676056338028,0.07820082038750217,0.07820082038750217,0.03403735381392913,0.019636934892651423,0.015709547914121137,0.06938383662070169,0.1577500436376331,0.020566416477570258,0.015054983417699425,0.022909757374759993,0.05760167568511084
8474565,2024,Alex Pietrangelo,VGK,D,,71,95433,1833,0,0,0,0,0,0,4,14,15,33,123,7.33,41,25,106,0.48,0.48,0.49,41.23,1590.55,0.5807042253521126,0.025921850932067524,0.025921850932067524,0.0025148533526138757,0.008801986734148564,0.009430700072302034,0.020747540159064475,0.07733174059287667,0.004608468768664928,0.025777246864292228,0.015717833453836722,0.0666436138442677
8478109,2024,Victor Olofsson,VGK,L,,56,48711,995,0,0,0,0,0,0,15,10,4,29,109,11.78,26,8,25,0.63,0.57,0.57,36.93,811.85,0.6594642857142857,0.045488698651228676,0.045488698651228676,0.018476319517152184,0.012317546344768122,0.004927018537907249,0.035720884399827554,0.13426125515797252,0.014510069594136846,0.032025620496397116,0.009854037075814498,0.030793865861920306
8480306,2024,Grant Hutton,NYI,D,,13,10500,271,0,0,0,0,0,0,0,1,1,2,10,0.45,13,2,8,0.38,0.4,0.4,0.35,175.0,0.02692307692307692,0.002,0.002,0.0,0.005714285714285714,0.005714285714285714,0.011428571428571429,0.05714285714285714,0.0025714285714285713,0.07428571428571429,0.011428571428571429,0.045714285714285714
8475170,2024,Brayden Schenn,STL,C,,82,86400,1818,0,0,0,0,0,0,18,20,12,50,145,22.33,194,13,56,0.52,0.51,0.51,42.62,1440.0,0.5197560975609756,0.02959722222222222,0.02959722222222222,0.0125,0.013888888888888888,0.008333333333333333,0.034722222222222224,0.10069444444444445,0.015506944444444443,0.13472222222222222,0.009027777777777777,0.03888888888888889
8483398,2024,Declan Carlile,TBL,D,,3,2341,57,0,0,0,0,0,0,1,0,0,1,3,0.13,1,0,3,0.5,0.54,0.54,1.68,39.016666666666666,0.5599999999999999,0.043058521999145664,0.043058521999145664,0.025630072618539085,0.0,0.0,0.025630072618539085,0.07689021785561725,0.0033319094404100813,0.025630072618539085,0.0,0.07689021785561725
8471709,2024,Marc-Edouard Vlasic,SJS,D,,27,23693,516,0,0,0,0,0,0,1,1,1,3,20,0.69,4,4,26,0.39,0.4,0.42,-1.2,394.8833333333333,-0.044444444444444446,-0.0030388722407462118,-0.0030388722407462118,0.0025323935339551765,0.0025323935339551765,0.0025323935339551765,0.00759718060186553,0.050647870679103535,0.0017473515384290718,0.010129574135820706,0.010129574135820706,0.0658422318828346
8480813,2024,Joe Veleno,CHI,C,,74,53805,1175,0,0,0,0,0,0,8,3,6,17,75,8.24,139,13,44,0.42,0.43,0.43,8.15,896.75,0.11013513513513513,0.009088374686367438,0.009088374686367438,0.008921103986618344,0.003345413994981879,0.006690827989963758,0.018957345971563982,0.08363534987454697,0.009188737106216895,0.15500418176749373,0.01449679397825481,0.04906607192640089
8479977,2024,Kailer Yamamoto,UTA,R,,12,8721,201,0,0,0,0,0,0,2,1,0,3,13,3.09,9,1,8,0.71,0.62,0.6,6.34,145.35,0.5283333333333333,0.04361885104919161,0.04361885104919161,0.013759889920880633,0.0068799449604403165,0.0,0.02063983488132095,0.08943928448572412,0.02125902992776058,0.06191950464396285,0.0068799449604403165,0.05503955968352253
8478147,2024,Bokondji Imama,PIT,L,,16,5439,138,0,0,0,0,0,0,1,0,0,1,10,0.35,45,0,3,0.33,0.45,0.47,0.65,90.65,0.040625,0.007170435741864313,0.007170435741864313,0.011031439602868174,0.0,0.0,0.011031439602868174,0.11031439602868173,0.0038610038610038607,0.4964147821290678,0.0,0.03309431880860452
8482655,2024,J.J. Moser,TBL,D,,54,61083,1307,0,0,0,0,0,0,2,4,8,14,48,2.61,34,23,45,0.49,0.48,0.48,16.8,1018.05,0.3111111111111111,0.01650213643730662,0.01650213643730662,0.0019645400520603117,0.003929080104120623,0.007858160208241247,0.01375178036442218,0.04714896124944747,0.0025637247679387064,0.033397180885025295,0.022592210598693582,0.04420215117135701
8484779,2024,Jett Luchanko,PHI,C,,4,3373,76,0,0,0,0,0,0,0,0,0,0,3,1.04,6,1,1,0.5,0.44,0.43,-1.21,56.21666666666667,-0.3025,-0.021523865994663504,-0.021523865994663504,0.0,0.0,0.0,0.0,0.05336495701156241,0.018499851764008302,0.10672991402312482,0.017788319003854136,0.017788319003854136
8484241,2024,Matthew Wood,NSH,R,,6,4169,103,0,0,0,0,0,0,0,1,0,1,8,1.08,2,2,5,0.56,0.54,0.49,1.24,69.48333333333333,0.20666666666666667,0.017846006236507554,0.017846006236507554,0.0,0.014391940513312544,0.0,0.014391940513312544,0.11513552410650035,0.015543295754377549,0.02878388102662509,0.02878388102662509,0.07195970256656273
8483450,2024,Ryan Greene,CHI,C,,2,1584,36,0,0,0,0,0,0,0,0,0,0,1,0.29,0,0,3,0.22,0.4,0.39,0.06,26.4,0.03,0.0022727272727272726,0.0022727272727272726,0.0,0.0,0.0,0.0,0.03787878787878788,0.010984848484848484,0.0,0.0,0.11363636363636365
8481533,2024,Trevor Zegras,ANA,C,,57,58274,1099,0,0,0,0,0,0,12,13,7,32,98,11.63,50,13,51,0.51,0.52,0.51,21.95,971.2333333333333,0.3850877192982456,0.022600130418368395,0.022600130418368395,0.012355424374506641,0.013385043072382195,0.0072073308851288735,0.03294779833201771,0.10090263239180423,0.011974465456292686,0.05148093489377767,0.013385043072382195,0.05251055359165322
8471724,2024,Kris Letang,PIT,D,,74,104453,2014,0,0,0,0,0,0,9,8,13,30,164,9.1,120,37,100,0.46,0.48,0.48,31.35,1740.8833333333334,0.42364864864864865,0.01800809933654371,0.01800809933654371,0.005169789283218289,0.004595368251749591,0.007467473409093085,0.017232630944060964,0.09420504916086661,0.005227231386365159,0.06893052377624385,0.021253578164341855,0.05744210314686988
8482146,2024,Luke Evangelista,NSH,R,,68,56596,1182,0,0,0,0,0,0,10,10,12,32,134,13.98,28,16,37,0.58,0.58,0.59,39.17,943.2666666666667,0.5760294117647059,0.04152590289066365,0.04152590289066365,0.010601455933281503,0.010601455933281503,0.012721747119937805,0.033924658986500815,0.14205950950597215,0.014820835394727543,0.029684076613188212,0.016962329493250407,0.03922538695314157
8481719,2024,Maxwell Crozier,TBL,D,,5,5007,101,0,0,0,0,0,0,0,0,0,0,8,0.4,11,0,6,0.58,0.52,0.5,1.25,83.45,0.25,0.014979029358897543,0.014979029358897543,0.0,0.0,0.0,0.0,0.09586578789694428,0.004793289394847214,0.1318154583582984,0.0,0.07189934092270821
8484152,2024,Luca Cagnoni,SJS,D,,6,6351,118,0,0,0,0,0,0,0,0,2,2,7,0.5,1,2,5,0.43,0.49,0.46,0.17,105.85,0.028333333333333335,0.001606046291922532,0.001606046291922532,0.0,0.0,0.01889466225791214,0.01889466225791214,0.0661313179026925,0.004723665564478035,0.00944733112895607,0.01889466225791214,0.04723665564478035
8483930,2024,Ivan Ivan,COL,C,,40,24090,560,0,0,0,0,0,0,5,1,2,8,34,5.48,12,2,22,0.53,0.55,0.54,8.55,401.5,0.21375000000000002,0.021295143212951433,0.021295143212951433,0.012453300124533,0.0024906600249066002,0.0049813200498132005,0.019925280199252802,0.08468244084682441,0.013648816936488171,0.029887920298879204,0.0049813200498132005,0.0547945205479452
8478519,2024,Anthony Cirelli,TBL,C,,80,89714,1846,0,0,0,0,0,0,27,16,16,59,161,28.34,25,21,66,0.56,0.53,0.52,71.34,1495.2333333333333,0.89175,0.04771161691597744,0.04771161691597744,0.018057382348351428,0.01070067102124529,0.01070067102124529,0.03945872439084201,0.10767550215128073,0.01895356354638072,0.016719798470695768,0.014044630715384443,0.04414026796263682
8482116,2024,Tim Sttzle,OTT,C,,82,97480,1987,0,0,0,0,0,0,24,27,28,79,162,20.2,130,23,69,0.6,0.61,0.62,80.87,1624.6666666666667,0.986219512195122,0.049776364382437426,0.049776364382437426,0.014772260976610586,0.01661879359868691,0.01723430447271235,0.048625359048009846,0.09971276159212146,0.012433319655313909,0.08001641362330734,0.014156750102585144,0.04247025030775543
8482102,2024,Vasily Ponomarev,PIT,C,,7,4212,92,0,0,0,0,0,0,0,0,0,0,8,0.34,5,3,4,0.29,0.42,0.39,-0.09,70.2,-0.012857142857142857,-0.001282051282051282,-0.001282051282051282,0.0,0.0,0.0,0.0,0.11396011396011396,0.004843304843304843,0.07122507122507123,0.042735042735042736,0.05698005698005698
8481655,2024,Cole Schwindt,VGK,R,,42,23326,564,0,0,0,0,0,0,1,2,5,8,32,4.67,41,6,21,0.52,0.44,0.45,5.77,388.76666666666665,0.13738095238095238,0.014841807425190773,0.014841807425190773,0.0025722369887678986,0.005144473977535797,0.012861184943839492,0.02057789591014319,0.08231158364057276,0.012012346737546087,0.10546171653948384,0.015433421932607392,0.05401697676412587
8474149,2024,Evgenii Dadonov,DAL,R,,80,64960,1440,0,0,0,0,0,0,20,12,8,40,123,18.84,44,9,66,0.54,0.51,0.5,35.37,1082.6666666666667,0.442125,0.03266933497536945,0.03266933497536945,0.018472906403940885,0.01108374384236453,0.007389162561576354,0.03694581280788177,0.11360837438423645,0.017401477832512315,0.04064039408866995,0.0083128078817734,0.06096059113300492
8481711,2024,Matias Maccelli,UTA,L,,55,45304,997,0,0,0,0,0,0,8,7,3,18,86,8.77,6,11,46,0.52,0.58,0.57,25.45,755.0666666666667,0.4627272727272727,0.03370563305668373,0.03370563305668373,0.010595090941197245,0.009270704573547589,0.003973159102948967,0.0238389546176938,0.11389722761787038,0.011614868444287479,0.007946318205897933,0.01456825004414621,0.06092177291188416
8482213,2024,Riley Duran,BOS,C,,2,1527,37,0,0,0,0,0,0,0,0,0,0,5,0.12,6,0,1,0.6,0.74,0.71,1.07,25.45,0.535,0.04204322200392928,0.04204322200392928,0.0,0.0,0.0,0.0,0.19646365422396858,0.004715127701375246,0.2357563850687623,0.0,0.03929273084479371
8483485,2024,Denton Mateychuk,CBJ,D,,45,48695,956,0,0,0,0,0,0,4,7,2,13,44,2.25,26,19,35,0.44,0.45,0.46,8.95,811.5833333333334,0.19888888888888887,0.01102782626553034,0.01102782626553034,0.004928637437108532,0.008625115514939932,0.002464318718554266,0.01601807167060273,0.05421501180819386,0.0027723585583735496,0.03203614334120546,0.02341102782626553,0.04312557757469966
8480796,2024,Martin Fehrvry,WSH,D,,81,92363,1743,0,0,0,0,0,0,5,10,10,25,76,3.95,139,11,61,0.42,0.42,0.43,31.25,1539.3833333333334,0.38580246913580246,0.02030033671491831,0.02030033671491831,0.0032480538743869295,0.006496107748773859,0.006496107748773859,0.016240269371934648,0.049370418890681333,0.0025659625607656745,0.09029589770795664,0.007145718523651245,0.03962625726752054
8481618,2024,Alex Newhook,MTL,C,,82,74450,1442,0,0,0,0,0,0,15,6,5,26,118,17.93,89,15,38,0.51,0.49,0.49,15.85,1240.8333333333333,0.19329268292682927,0.01277367360644728,0.01277367360644728,0.012088650100738752,0.0048354600402955,0.004029550033579584,0.020953660174613836,0.09509738079247818,0.014449966420416387,0.07172599059771659,0.012088650100738752,0.03062458025520484
8484135,2024,Parker Ford,WPG,C,,3,1410,36,0,0,0,0,0,0,1,0,0,1,2,0.19,5,2,2,0.34,0.39,0.44,0.7,23.5,0.2333333333333333,0.02978723404255319,0.02978723404255319,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0851063829787234,0.008085106382978723,0.2127659574468085,0.0851063829787234,0.0851063829787234
8474568,2024,Luke Schenn,WPG,D,,76,72747,1680,0,0,0,0,0,0,1,2,4,7,77,4.08,300,16,63,0.48,0.46,0.47,10.52,1212.45,0.13842105263157894,0.00867664645964782,0.00867664645964782,0.0008247762794342035,0.001649552558868407,0.003299105117736814,0.005773433956039424,0.06350777351643366,0.00336508722009155,0.24743288383026102,0.013196420470947256,0.05196090560435482
8477018,2024,Ben Hutton,VGK,D,,11,8734,178,0,0,0,0,0,0,0,1,1,2,11,0.39,10,0,4,0.48,0.45,0.47,1.52,145.56666666666666,0.13818181818181818,0.010441950996107167,0.010441950996107167,0.0,0.006869704602702084,0.006869704602702084,0.013739409205404169,0.07556675062972293,0.002679184795053813,0.06869704602702084,0.0,0.027478818410808337
8477810,2024,Joel Hanley,CGY,D,,53,59086,1484,0,0,0,0,0,0,2,2,5,9,42,1.82,55,7,67,0.49,0.5,0.5,18.95,984.7666666666667,0.35754716981132073,0.019243137122160917,0.019243137122160917,0.0020309379548454796,0.0020309379548454796,0.005077344887113699,0.009139220796804657,0.04264969705175507,0.0018481535389093865,0.05585079375825069,0.007108282841959178,0.06803642148732357
8480817,2024,K'Andre Miller,NYR,D,,74,97443,1943,0,0,0,0,0,0,7,11,9,27,110,5.77,107,47,97,0.48,0.48,0.48,29.05,1624.05,0.39256756756756755,0.017887380314645485,0.017887380314645485,0.00431021212401096,0.006773190480588652,0.005541701302299806,0.01662510390689942,0.06773190480588652,0.00355284627936332,0.06588467103845325,0.028939995689787876,0.059727225147009025
8479369,2024,Andrew Peeke,BOS,D,,76,84847,1821,0,0,0,0,0,0,1,9,7,17,80,3.34,105,15,98,0.43,0.43,0.42,11.25,1414.1166666666666,0.14802631578947367,0.007955496364043513,0.007955496364043513,0.0007071552323594235,0.006364397091234811,0.004950086626515964,0.0120216389501102,0.05657241858875388,0.0023618984760804744,0.07425129939773946,0.010607328485391353,0.0693012127712235
8481527,2024,Kaedan Korczak,VGK,D,,40,36176,760,0,0,0,0,0,0,0,5,5,10,34,1.0,59,7,36,0.57,0.49,0.5,12.35,602.9333333333333,0.30874999999999997,0.020483193277310924,0.020483193277310924,0.0,0.00829279080053074,0.00829279080053074,0.01658558160106148,0.056390977443609026,0.0016585581601061478,0.09785493144626273,0.011609907120743035,0.05970809376382132
8484180,2024,Samuel Honzek,CGY,L,,5,3718,83,0,0,0,0,0,0,0,0,0,0,6,1.28,6,1,4,0.54,0.44,0.45,-0.66,61.96666666666667,-0.132,-0.010650887573964497,-0.010650887573964497,0.0,0.0,0.0,0.0,0.09682625067240451,0.020656266810112962,0.09682625067240451,0.01613770844540075,0.064550833781603
8477450,2024,Jason Dickinson,CHI,C,,59,55575,1229,0,0,0,0,0,0,7,4,5,16,56,8.18,102,13,26,0.32,0.38,0.36,8.85,926.25,0.15,0.009554655870445343,0.009554655870445343,0.007557354925775978,0.004318488529014845,0.005398110661268556,0.01727395411605938,0.060458839406207825,0.008831309041835357,0.11012145748987855,0.014035087719298246,0.028070175438596492
8478013,2024,Jake Walman,EDM,D,,65,88808,1697,0,0,0,0,0,0,7,16,17,40,164,9.76,57,27,80,0.5,0.51,0.52,45.7,1480.1333333333334,0.7030769230769232,0.030875596793081703,0.030875596793081703,0.004729303666336366,0.01080983695162598,0.011485451761102602,0.027024592379064946,0.11080082875416629,0.006594000540491847,0.03851004414016755,0.01824159985586884,0.05404918475812989
8477493,2024,Aleksander Barkov,FLA,C,,67,81437,1651,0,0,0,0,0,0,20,27,24,71,149,21.84,87,34,52,0.61,0.63,0.62,83.76,1357.2833333333333,1.2501492537313434,0.06171150705453296,0.06171150705453296,0.014735316870709874,0.01989267777545833,0.017682380244851848,0.052310374891020056,0.10977811068678857,0.016090966022815182,0.06409862838758795,0.025050038680206787,0.03831182386384567
8482209,2024,Rory Kerins,CGY,C,,5,3668,78,0,0,0,0,0,0,0,1,3,4,3,0.34,4,0,5,0.42,0.51,0.49,2.76,61.13333333333333,0.5519999999999999,0.04514721919302072,0.04514721919302072,0.0,0.016357688113413305,0.04907306434023991,0.06543075245365322,0.04907306434023991,0.0055616139585605235,0.06543075245365322,0.0,0.08178844056706652
8483569,2024,Wyatt Aamodt,COL,D,,2,2054,44,0,0,0,0,0,0,1,0,0,1,3,0.13,6,1,3,0.35,0.37,0.42,0.83,34.233333333333334,0.415,0.02424537487828627,0.02424537487828627,0.029211295034079845,0.0,0.0,0.029211295034079845,0.08763388510223953,0.0037974683544303796,0.17526777020447906,0.029211295034079845,0.08763388510223953
8478502,2024,Dennis Gilbert,OTT,D,,29,18231,457,0,0,0,0,0,0,0,2,4,6,9,0.35,63,6,13,0.4,0.46,0.44,3.27,303.85,0.11275862068965517,0.010761889090011518,0.010761889090011518,0.0,0.006582195162086555,0.01316439032417311,0.019746585486259665,0.0296198782293895,0.0011518841533651471,0.2073391476057265,0.019746585486259665,0.04278426855356261
8481568,2024,Alex Vlasic,CHI,D,,82,114453,2175,0,0,0,0,0,0,4,12,14,30,103,3.7,59,53,97,0.41,0.41,0.41,9.53,1907.55,0.11621951219512194,0.004995937196927996,0.004995937196927996,0.0020969306178081834,0.00629079185342455,0.007339257162328642,0.015726979633561376,0.05399596340856072,0.0019396608214725696,0.030929726612670704,0.02778433068595843,0.05085056748184844
8483476,2024,Jonathan Lekkerimki,VAN,R,,24,18008,427,0,0,0,0,0,0,3,1,2,6,30,3.06,16,4,8,0.58,0.57,0.57,7.04,300.1333333333333,0.29333333333333333,0.023456241670368725,0.023456241670368725,0.009995557529986673,0.0033318525099955577,0.006663705019991115,0.019991115059973346,0.09995557529986673,0.010195468680586406,0.05330964015992892,0.01332741003998223,0.02665482007996446
8482111,2024,Justin Barron,NSH,D,,62,64845,1351,0,0,0,0,0,0,6,3,4,13,73,3.82,80,14,54,0.5,0.51,0.51,19.23,1080.75,0.31016129032258066,0.01779319916724497,0.01779319916724497,0.005551700208188758,0.002775850104094379,0.0037011334721258385,0.012028683784408975,0.06754568586629656,0.0035345824658801757,0.07402266944251677,0.012953967152440436,0.04996530187369882
8482105,2024,Jake Sanderson,OTT,D,,80,117322,2323,0,0,0,0,0,0,11,20,26,57,195,9.3,38,53,98,0.51,0.51,0.52,58.67,1955.3666666666666,0.733375,0.030004602717307923,0.030004602717307923,0.0056255433763488525,0.01022826068427064,0.013296738889551832,0.029150542950171325,0.09972554167163875,0.004756141218185848,0.019433695300114216,0.027104890813317198,0.050118477352926134
8479992,2024,Michael Rasmussen,DET,C,,77,61961,1460,0,0,0,0,0,0,11,7,3,21,100,16.97,141,10,42,0.48,0.47,0.46,18.51,1032.6833333333334,0.2403896103896104,0.017924178112038218,0.017924178112038218,0.01065186165491196,0.006778457416762157,0.0029050531786123527,0.02033537225028647,0.09683510595374509,0.016432917480350542,0.13653749939478058,0.00968351059537451,0.04067074450057294
8475906,2024,John Klingberg,EDM,D,,11,11381,216,0,0,0,0,0,0,1,1,2,4,19,0.88,5,1,14,0.49,0.48,0.49,3.42,189.68333333333334,0.3109090909090909,0.018030050083472453,0.018030050083472453,0.0052719444688515945,0.0052719444688515945,0.010543888937703189,0.021087777875406378,0.1001669449081803,0.004639311132589403,0.026359722344257975,0.0052719444688515945,0.07380722256392233
8477401,2024,John Hayden,SEA,C,,20,10210,241,0,0,0,0,0,0,1,1,0,2,20,3.05,44,3,5,0.56,0.5,0.51,4.09,170.16666666666666,0.2045,0.024035259549461313,0.024035259549461313,0.005876591576885407,0.005876591576885407,0.0,0.011753183153770814,0.11753183153770813,0.01792360430950049,0.2585700293829579,0.01762977473065622,0.029382957884427033
8476878,2024,Zemgus Girgensons,TBL,C,,82,57390,1361,0,0,0,0,0,0,2,4,0,6,83,8.92,174,10,30,0.39,0.44,0.44,12.86,956.5,0.15682926829268293,0.013444851019341349,0.013444851019341349,0.0020909566126502874,0.004181913225300575,0.0,0.006272869837950863,0.08677469942498693,0.009325666492420281,0.18191322530057502,0.010454783063251438,0.03136434918975431
8482705,2024,Cole Sillinger,CBJ,C,,66,66978,1357,0,0,0,0,0,0,11,14,8,33,129,13.49,74,21,50,0.43,0.45,0.46,22.28,1116.3,0.3375757575757576,0.019958792439308433,0.019958792439308433,0.009853981904505957,0.012541431514825764,0.007166532294186151,0.029561945713517872,0.11556033324375169,0.012084565081071398,0.0662904237212219,0.018812147272238646,0.04479082683866344
8475324,2024,Nick Jensen,OTT,D,,71,86139,1860,0,0,0,0,0,0,3,7,11,21,77,3.26,55,19,81,0.44,0.47,0.47,27.98,1435.65,0.3940845070422535,0.019489429874969526,0.019489429874969526,0.0020896458050360463,0.004875840211750774,0.007662034618465503,0.014627520635252324,0.05363424232925852,0.0022707484414725035,0.03831017309232752,0.01323442343189496,0.05642043673597325
8479325,2024,Charlie McAvoy,BOS,D,,50,71011,1386,0,0,0,0,0,0,7,7,9,23,98,5.77,89,26,72,0.53,0.54,0.54,26.1,1183.5166666666667,0.522,0.022052921378378,0.022052921378378,0.005914576614890651,0.005914576614890651,0.007604455647716551,0.019433608877497854,0.08280407260846911,0.0048753010097027216,0.07519961696075256,0.021968427426736704,0.06083564518173241
8478424,2024,Jansen Harkins,ANA,C,,62,40650,938,0,0,0,0,0,0,2,1,3,6,49,4.45,136,15,38,0.36,0.39,0.38,1.07,677.5,0.017258064516129032,0.0015793357933579337,0.0015793357933579337,0.002952029520295203,0.0014760147601476014,0.004428044280442804,0.008856088560885609,0.07232472324723248,0.006568265682656827,0.2007380073800738,0.02214022140221402,0.05608856088560885
8480860,2024,Kevin Bahl,CGY,D,,73,93676,2179,0,0,0,0,0,0,3,9,8,20,82,3.39,109,24,85,0.43,0.44,0.44,20.7,1561.2666666666667,0.28356164383561644,0.013258465348648532,0.013258465348648532,0.0019215167171954396,0.005764550151586319,0.005124044579187839,0.012810111447969598,0.05252145693667535,0.002171313890430847,0.0698151073914343,0.015372133737563517,0.05444297365387079
8479985,2024,Cale Fleury,SEA,D,,14,10808,236,0,0,0,0,0,0,0,0,1,1,16,0.61,30,5,10,0.59,0.51,0.54,3.95,180.13333333333333,0.28214285714285714,0.021928201332346412,0.021928201332346412,0.0,0.0,0.0055514433752775726,0.0055514433752775726,0.08882309400444116,0.0033863804589193192,0.16654330125832717,0.027757216876387863,0.055514433752775726
